bare ground val_MAE,bare ground val_MAPE,bare ground val_MASE,bare ground val_RMSE,bare ground val_SMAPE,built-up areas val_MAE,built-up areas val_MAPE,built-up areas val_MASE,built-up areas val_RMSE,built-up areas val_SMAPE,crops val_MAE,crops val_MAPE,crops val_MASE,crops val_RMSE,crops val_SMAPE,epoch,flooded vegetation val_MAE,flooded vegetation val_MAPE,flooded vegetation val_MASE,flooded vegetation val_RMSE,flooded vegetation val_SMAPE,grass val_MAE,grass val_MAPE,grass val_MASE,grass val_RMSE,grass val_SMAPE,lr-Adam,shrubs-and-scrubs val_MAE,shrubs-and-scrubs val_MAPE,shrubs-and-scrubs val_MASE,shrubs-and-scrubs val_RMSE,shrubs-and-scrubs val_SMAPE,snow-and-ice val_MAE,snow-and-ice val_MAPE,snow-and-ice val_MASE,snow-and-ice val_RMSE,snow-and-ice val_SMAPE,step,train_loss_epoch,train_loss_step,trees val_MAE,trees val_MAPE,trees val_MASE,trees val_RMSE,trees val_SMAPE,val_loss,water val_MAE,water val_MAPE,water val_MASE,water val_RMSE,water val_SMAPE
6.722621917724609,1.8007055521011353,0.7927262783050537,8.118603706359863,0.6907094717025757,7.102149963378906,4.626828193664551,1.0382936000823975,8.754875183105469,0.7704117894172668,8.216039657592773,3.1472690105438232,0.8006731271743774,9.490920066833496,0.7810187935829163,5,7.862612247467041,1.7253429889678955,0.7872054576873779,9.668010711669922,0.7415979504585266,8.032538414001465,5.588858604431152,0.7753784656524658,11.996015548706055,0.7963874936103821,,7.068304538726807,7.9473443031311035,0.7667697072029114,8.724197387695312,0.7418426275253296,11.189385414123535,49.89385223388672,0.9854504466056824,15.73982048034668,0.9245368242263794,17,,,8.556519508361816,2.2121968269348145,0.7517188787460327,11.496902465820312,0.8370572328567505,36.828800201416016,9.5328369140625,7.611765384674072,0.837776780128479,12.84141731262207,0.911732017993927
,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,17,34.810733795166016,,,,,,,,,,,,
6.909355163574219,1.8556946516036987,0.8165199160575867,8.25330924987793,0.703711748123169,6.907530307769775,4.4469380378723145,1.0182406902313232,8.496232032775879,0.7553000450134277,8.104937553405762,2.9778804779052734,0.7871129512786865,9.291512489318848,0.7818267345428467,6,7.367545127868652,1.687412977218628,0.7442002296447754,9.172571182250977,0.6998356580734253,8.042158126831055,5.468723297119141,0.779925525188446,11.941115379333496,0.7990299463272095,,6.810792446136475,7.8961615562438965,0.7334839105606079,8.707686424255371,0.72163325548172,10.935415267944336,56.5018196105957,0.9607540965080261,15.60236644744873,0.9000633955001831,20,,,8.362577438354492,2.101621389389038,0.732441782951355,11.583307266235352,0.8235109448432922,36.71226501464844,9.563528060913086,7.438857078552246,0.8415893316268921,12.83431625366211,0.9199573993682861
,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,20,34.63160705566406,,,,,,,,,,,,
6.9659318923950195,1.871816873550415,0.8324452638626099,8.285633087158203,0.7079881429672241,6.9074859619140625,4.1886491775512695,1.007725477218628,8.68433666229248,0.7601996660232544,8.005586624145508,3.0678629875183105,0.7754048109054565,9.130608558654785,0.7748032808303833,7,7.792482376098633,1.764245629310608,0.7870655655860901,9.651165008544922,0.7315414547920227,8.073657989501953,6.193821907043457,0.7793100476264954,12.023184776306152,0.785056471824646,,6.684783935546875,7.587316036224365,0.7206642031669617,8.573187828063965,0.7154564261436462,11.113458633422852,63.75884246826172,0.98101806640625,15.901912689208984,0.9045212268829346,23,,,8.285664558410645,2.1585845947265625,0.7313950061798096,11.090563774108887,0.822019100189209,36.59833526611328,9.476509094238281,7.960390090942383,0.830703616142273,12.843156814575195,0.9070130586624146
,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,23,34.46467208862305,,,,,,,,,,,,
6.867180824279785,1.8595377206802368,0.8196894526481628,8.1205472946167,0.7019965052604675,6.939141273498535,4.1612629890441895,0.995611310005188,8.477925300598145,0.7676095366477966,7.767191410064697,3.0394785404205322,0.7426554560661316,9.187593460083008,0.7582422494888306,8,7.612298011779785,1.7656946182250977,0.7758966088294983,9.305131912231445,0.717236340045929,8.46712875366211,6.100228309631348,0.8205776214599609,12.240153312683105,0.8137836456298828,,6.614811897277832,7.472211837768555,0.7189950942993164,8.311893463134766,0.7185991406440735,10.989358901977539,59.14241027832031,0.9631245136260986,15.674165725708008,0.8969237804412842,26,,,8.408889770507812,2.2425389289855957,0.7439081072807312,11.426008224487305,0.8217288255691528,36.48133850097656,9.482390403747559,7.31179141998291,0.8363445997238159,12.703105926513672,0.9088380336761475
,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,26,34.47821044921875,,,,,,,,,,,,
6.9056854248046875,1.866657018661499,0.813825786113739,8.372392654418945,0.7024519443511963,6.836194038391113,4.1121416091918945,0.9887955784797668,8.437125205993652,0.7585988640785217,7.781748294830322,2.828489065170288,0.7435621619224548,9.162505149841309,0.7614166140556335,9,7.659807205200195,1.7895259857177734,0.7780035138130188,9.468753814697266,0.7191402912139893,8.263067245483398,6.00394868850708,0.8055871725082397,11.809757232666016,0.804996132850647,,6.646115779876709,7.503870487213135,0.7269513607025146,8.453320503234863,0.715957760810852,11.118365287780762,54.607933044433594,0.9766291379928589,15.65664291381836,0.9122117161750793,29,,,8.404457092285156,2.2779793739318848,0.7434065937995911,11.450763702392578,0.8190478086471558,36.36227035522461,9.500933647155762,7.265685081481934,0.8383632898330688,12.771136283874512,0.9090904593467712
,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,29,34.39842224121094,,,,,,,,,,,,
6.914589881896973,1.8566621541976929,0.8148104548454285,8.335930824279785,0.7035967707633972,6.945433616638184,4.305834770202637,1.0063657760620117,8.542719841003418,0.7640236616134644,7.51447057723999,2.868744373321533,0.7194293737411499,8.90705394744873,0.7447188496589661,10,7.914370059967041,1.9397692680358887,0.8088912963867188,9.603784561157227,0.7326263785362244,8.30286979675293,6.034747123718262,0.8043821454048157,11.843647956848145,0.8059107065200806,,6.930147647857666,7.280370235443115,0.7520381808280945,8.535043716430664,0.7409627437591553,11.245535850524902,57.32997512817383,0.9898865818977356,15.737823486328125,0.9227825999259949,32,,,8.5248384475708,2.291410446166992,0.7529312968254089,11.427237510681152,0.8308035731315613,36.239131927490234,9.41874885559082,7.595094680786133,0.8266431093215942,12.729557991027832,0.9022271633148193
,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,32,34.31980895996094,,,,,,,,,,,,
6.746764183044434,1.8436287641525269,0.7983070015907288,8.243236541748047,0.6915630102157593,6.835898399353027,4.13523006439209,1.0012261867523193,8.410144805908203,0.7570416331291199,7.780379295349121,2.993621349334717,0.7482996582984924,9.223398208618164,0.7561571002006531,11,7.661382675170898,1.7781662940979004,0.7756425738334656,9.454732894897461,0.7192339301109314,8.296456336975098,6.227797508239746,0.8088275790214539,11.836797714233398,0.8029001951217651,,6.508692264556885,7.587789058685303,0.690672755241394,8.334481239318848,0.7080539464950562,11.192934036254883,55.819610595703125,0.9853296279907227,15.65670108795166,0.9165524244308472,35,,,8.282880783081055,2.182553291320801,0.7288259863853455,11.215938568115234,0.8142037391662598,36.10292053222656,9.462480545043945,7.545443058013916,0.8349840044975281,12.754175186157227,0.9038560390472412
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,35,34.22123718261719,,,,,,,,,,,,
6.737727165222168,1.7442773580551147,0.8034923672676086,8.159978866577148,0.6964539289474487,6.680458068847656,3.883864164352417,0.9870822429656982,8.070486068725586,0.751801073551178,7.567698001861572,2.693645477294922,0.725782573223114,8.788005828857422,0.7528175115585327,12,7.629249572753906,1.8496439456939697,0.7800906896591187,9.2774076461792,0.715288519859314,8.635452270507812,6.2831645011901855,0.8402813076972961,12.089117050170898,0.8252773284912109,,6.885795593261719,7.835275650024414,0.747621476650238,8.660183906555176,0.7326982021331787,11.023675918579102,57.84067153930664,0.96925288438797,15.42937183380127,0.9045794606208801,38,,,8.724725723266602,2.409804344177246,0.7739822268486023,11.512622833251953,0.8413235545158386,35.955596923828125,9.77723503112793,8.452506065368652,0.8674677014350891,12.896973609924316,0.9234434962272644
,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,38,34.176761627197266,,,,,,,,,,,,
6.478221893310547,1.7999712228775024,0.7742253541946411,8.095052719116211,0.6691323518753052,6.832659721374512,4.018503665924072,1.000129222869873,8.530268669128418,0.7589249610900879,7.441324710845947,2.8507637977600098,0.719774067401886,8.80036735534668,0.7412018179893494,13,7.368402481079102,1.8633333444595337,0.7622262239456177,8.93056869506836,0.6933397054672241,8.731607437133789,6.265951633453369,0.85368812084198,12.007599830627441,0.8285703659057617,,6.728215217590332,7.276742935180664,0.7213007211685181,8.601397514343262,0.7315650582313538,11.299088478088379,55.038429260253906,0.9959055781364441,15.732343673706055,0.9256124496459961,41,,,8.554698944091797,2.3016722202301025,0.7569617033004761,11.459240913391113,0.8317992091178894,35.79390335083008,9.682456970214844,7.52589225769043,0.8609533309936523,12.822480201721191,0.9202539920806885
,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,41,34.02068328857422,,,,,,,,,,,,
6.806179046630859,1.8710013628005981,0.8051589727401733,8.32509994506836,0.6935240030288696,7.046698570251465,4.152564525604248,1.0370937585830688,8.533590316772461,0.7819772362709045,7.202822208404541,2.6706719398498535,0.6891153454780579,8.737846374511719,0.7261118292808533,14,7.51020622253418,1.7937395572662354,0.7633256912231445,9.36473274230957,0.704871654510498,8.62166976928711,6.354473114013672,0.8349519968032837,12.214427947998047,0.8224150538444519,,7.095541477203369,8.315238952636719,0.761218249797821,8.881006240844727,0.7426853775978088,11.098246574401855,58.77790832519531,0.97444087266922,15.56394100189209,0.90062016248703,44,,,8.573705673217773,2.315960645675659,0.761493444442749,11.325050354003906,0.8352960348129272,35.6223258972168,9.48250961303711,9.640284538269043,0.8401266932487488,12.4496488571167,0.8992301225662231
,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,44,34.00739288330078,,,,,,,,,,,,
6.856307029724121,1.8519668579101562,0.8072527050971985,8.350235939025879,0.6981590390205383,7.101267337799072,4.262953758239746,1.0479416847229004,8.65823745727539,0.7815382480621338,7.6588616371154785,2.901637554168701,0.7250369787216187,9.146623611450195,0.7551102042198181,15,7.885034561157227,1.9376521110534668,0.8202741742134094,9.475910186767578,0.7293363213539124,8.747203826904297,6.772134304046631,0.8544007539749146,12.078824043273926,0.820709228515625,,6.888247489929199,7.398900508880615,0.7535985708236694,8.459001541137695,0.7446537017822266,10.742276191711426,54.526634216308594,0.9355723857879639,15.218732833862305,0.8793359994888306,47,,,8.846170425415039,2.43534517288208,0.7871689796447754,11.56800651550293,0.8492633104324341,35.442684173583984,9.418054580688477,8.384506225585938,0.8359742164611816,12.523455619812012,0.8971184492111206
,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,47,33.87996292114258,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,49,,,,,,,,,,,,,
,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,49,,33.833961486816406,,,,,,,,,,,
7.105195045471191,1.9039874076843262,0.8409619331359863,8.505476951599121,0.7161510586738586,6.933306694030762,4.0098395347595215,1.0141468048095703,8.409401893615723,0.7717944979667664,7.058392524719238,2.6264567375183105,0.6702560186386108,8.542901992797852,0.7185344099998474,16,8.014362335205078,2.03469181060791,0.8288155794143677,9.654825210571289,0.7363864183425903,8.914947509765625,6.476659297943115,0.8696866035461426,12.082538604736328,0.837267279624939,,7.005587100982666,7.83134651184082,0.7412603497505188,8.706449508666992,0.7373549938201904,10.989572525024414,57.58332824707031,0.966679036617279,15.510491371154785,0.8903242945671082,50,,,8.597555160522461,2.4034698009490967,0.7606038451194763,11.638704299926758,0.8284918665885925,35.2525520324707,9.433966636657715,8.329509735107422,0.8428125381469727,12.307361602783203,0.8938410878181458
,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,50,33.80371856689453,,,,,,,,,,,,
6.973657131195068,1.826669454574585,0.8261316418647766,8.667285919189453,0.7075054049491882,6.634273529052734,3.7487576007843018,0.9655735492706299,8.34972095489502,0.7460501790046692,6.875392913818359,2.7349321842193604,0.6531119346618652,8.611998558044434,0.6957629323005676,17,7.706899642944336,1.8606181144714355,0.7952178716659546,9.555615425109863,0.7179434895515442,9.033076286315918,7.000096321105957,0.8840252757072449,12.348010063171387,0.835728645324707,,7.071706295013428,7.913938522338867,0.75685715675354,8.958983421325684,0.7410714030265808,11.095558166503906,57.75421905517578,0.9680652618408203,15.74050521850586,0.8982689380645752,53,,,8.518829345703125,2.3446195125579834,0.7596278190612793,11.343180656433105,0.8270748257637024,35.05310821533203,9.641572952270508,9.2477445602417,0.8618720769882202,12.560497283935547,0.9031321406364441
,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,53,33.68464279174805,,,,,,,,,,,,
6.987735748291016,1.880363941192627,0.8258329629898071,8.419309616088867,0.7083638310432434,6.669886112213135,4.086189270019531,0.9789616465568542,8.248557090759277,0.7450211644172668,7.162439823150635,2.5373709201812744,0.6898008584976196,8.765972137451172,0.7250089049339294,18,7.568020343780518,1.7904531955718994,0.7881736159324646,9.366011619567871,0.7100557088851929,9.029351234436035,6.829273223876953,0.8805900812149048,12.35910415649414,0.8341978192329407,,6.859903812408447,7.624186038970947,0.7277010083198547,8.710559844970703,0.725407600402832,11.031251907348633,50.00078201293945,0.9699163436889648,15.480867385864258,0.8995574116706848,56,,,9.01773452758789,2.4713315963745117,0.806003749370575,11.398723602294922,0.8650078773498535,34.866310119628906,9.380167961120605,8.831684112548828,0.8377687335014343,12.259879112243652,0.8903758525848389
,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,56,33.60700988769531,,,,,,,,,,,,
6.592028617858887,1.746514081954956,0.7846659421920776,8.186487197875977,0.6820606589317322,6.927142143249512,3.8354110717773438,1.0296484231948853,8.667716026306152,0.7716778516769409,6.776696681976318,2.5987398624420166,0.6388095617294312,8.545201301574707,0.6928234100341797,19,7.515288352966309,1.8146090507507324,0.7847582697868347,9.252796173095703,0.7038876414299011,9.07565975189209,6.640524387359619,0.8839257955551147,12.14036750793457,0.8432763814926147,,6.863032341003418,7.69074821472168,0.7307396531105042,8.611019134521484,0.728624165058136,10.855566024780273,60.60243225097656,0.9582986831665039,15.061039924621582,0.8880621790885925,59,,,9.070995330810547,2.4898900985717773,0.8077669143676758,11.597286224365234,0.865897536277771,34.68564987182617,9.517180442810059,8.639463424682617,0.8549802899360657,12.262897491455078,0.8999493718147278
,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,59,33.53684997558594,,,,,,,,,,,,
7.105428218841553,1.8499159812927246,0.8479946851730347,8.576929092407227,0.7191721200942993,7.114371299743652,3.7808854579925537,1.0394928455352783,8.697661399841309,0.792066216468811,6.900209903717041,2.5346038341522217,0.6660180687904358,8.568328857421875,0.7061182260513306,20,7.325437068939209,1.7884466648101807,0.7631601095199585,9.167815208435059,0.6895096898078918,8.958547592163086,6.558531761169434,0.8786632418632507,12.322077751159668,0.8356168866157532,,6.857207298278809,8.268348693847656,0.7358887195587158,8.64239501953125,0.7214610576629639,11.055999755859375,51.763397216796875,0.9750010371208191,15.445366859436035,0.8993561863899231,62,,,9.401837348937988,2.6474719047546387,0.8385462760925293,11.867280960083008,0.8783801794052124,34.52930450439453,9.33796501159668,9.570449829101562,0.8356935381889343,12.219427108764648,0.8789181709289551
,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,62,33.455867767333984,,,,,,,,,,,,
6.7973222732543945,1.810228943824768,0.8129375576972961,8.316070556640625,0.6962378621101379,7.13078498840332,3.9335556030273438,1.0574944019317627,8.87265682220459,0.7923648357391357,6.898894309997559,2.249098539352417,0.6593447923660278,8.522212028503418,0.7160724401473999,21,7.67924165725708,1.8106400966644287,0.783981442451477,9.600067138671875,0.7185395956039429,8.816045761108398,6.6592888832092285,0.8611596822738647,12.126914024353027,0.8268135786056519,,7.0404253005981445,7.922944068908691,0.7594966292381287,8.634342193603516,0.7445175647735596,10.562650680541992,59.13254928588867,0.931879460811615,15.004518508911133,0.8567388653755188,65,,,8.872681617736816,2.5974831581115723,0.7926035523414612,11.554506301879883,0.841844916343689,34.39335250854492,9.23206615447998,9.093042373657227,0.8253533244132996,12.122459411621094,0.8749570846557617
,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,65,33.37168502807617,,,,,,,,,,,,
6.706906318664551,1.7230730056762695,0.7944438457489014,8.327874183654785,0.6901282072067261,7.036729335784912,3.8097736835479736,1.0374844074249268,8.648651123046875,0.7867113351821899,7.2035393714904785,2.4383559226989746,0.6846513748168945,8.914191246032715,0.7340599298477173,22,7.352225303649902,1.6716575622558594,0.7424794435501099,9.117512702941895,0.699898362159729,8.937390327453613,6.489859104156494,0.8734518885612488,12.206791877746582,0.833643913269043,,6.991552829742432,7.265530109405518,0.7440060377120972,8.794513702392578,0.7415775060653687,10.879697799682617,53.25893020629883,0.9614022374153137,15.270769119262695,0.8904650211334229,68,,,9.01623821258545,2.4754884243011475,0.8041354417800903,11.549247741699219,0.8609533309936523,34.28318405151367,9.068662643432617,7.842659950256348,0.8171696662902832,11.850503921508789,0.8717054128646851
,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,68,33.266517639160156,,,,,,,,,,,,
6.6642961502075195,1.8689988851547241,0.7900029420852661,8.338053703308105,0.6791076064109802,7.131401062011719,4.363962173461914,1.0488945245742798,8.671113967895508,0.781318187713623,6.996602535247803,2.4444003105163574,0.6549978256225586,8.739227294921875,0.7151491045951843,23,7.4397711753845215,1.6959724426269531,0.7590559720993042,9.231278419494629,0.7058659791946411,8.83615493774414,7.115317344665527,0.8615568280220032,12.58460521697998,0.8163139224052429,,6.610146999359131,7.631283283233643,0.691841185092926,8.35813045501709,0.7111027836799622,10.969738960266113,62.51942825317383,0.9675333499908447,15.22838020324707,0.8803497552871704,71,,,9.597808837890625,2.7726824283599854,0.8650795817375183,11.94094467163086,0.8857492208480835,34.20094299316406,9.369516372680664,8.827127456665039,0.8412638902664185,12.204083442687988,0.8849475979804993
,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,71,33.226558685302734,,,,,,,,,,,,
6.770014762878418,1.7312301397323608,0.807889461517334,8.619135856628418,0.6948143243789673,6.937980651855469,4.242457389831543,1.0102088451385498,8.71630859375,0.7621414661407471,7.17585563659668,2.6890361309051514,0.6871187090873718,8.883129119873047,0.7231580018997192,24,7.545778751373291,1.6067851781845093,0.7575573921203613,9.294340133666992,0.7201465368270874,8.98780345916748,6.5352067947387695,0.8742230534553528,12.537672996520996,0.8381119966506958,,6.97147274017334,7.34052038192749,0.7578738331794739,8.780866622924805,0.7397665977478027,11.14081859588623,52.32622146606445,0.9792898893356323,15.438572883605957,0.9051560163497925,74,,,9.536336898803711,2.829401969909668,0.8625949025154114,11.833436012268066,0.8808825612068176,34.14357376098633,9.259380340576172,10.185295104980469,0.8370891809463501,11.997457504272461,0.8661155700683594
,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,74,33.22819137573242,,,,,,,,,,,,
6.6192779541015625,1.6286890506744385,0.7872068285942078,8.123466491699219,0.6933134198188782,6.9926958084106445,4.146514415740967,1.0346436500549316,8.600385665893555,0.7717078328132629,6.905278205871582,2.61898136138916,0.6621805429458618,8.188678741455078,0.7091044187545776,25,7.507057189941406,1.662675142288208,0.7451938390731812,9.407234191894531,0.7140079736709595,8.497268676757812,6.693739891052246,0.8209196925163269,12.239141464233398,0.8039240837097168,,6.868524074554443,7.341980934143066,0.7215920686721802,8.847082138061523,0.7272452116012573,11.37840747833252,58.71184539794922,1.0050524473190308,15.512049674987793,0.9124144315719604,77,,,9.42002010345459,2.754514694213867,0.8571285009384155,11.592206954956055,0.8732219934463501,34.10627746582031,9.378191947937012,9.787284851074219,0.8478778004646301,12.130769729614258,0.8836194276809692
,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,77,33.11635971069336,,,,,,,,,,,,
6.472259521484375,1.7537157535552979,0.7695139646530151,8.235906600952148,0.6678745746612549,7.3698906898498535,4.486961841583252,1.082633137702942,8.831775665283203,0.8019176721572876,6.842718601226807,2.601840019226074,0.6518433094024658,8.399212837219238,0.6996778845787048,26,7.669608116149902,1.594262719154358,0.7775107622146606,9.126981735229492,0.7363797426223755,8.91630744934082,6.44079065322876,0.8695348501205444,12.482151985168457,0.8355438113212585,,6.458583831787109,7.258832931518555,0.6824613809585571,8.253704071044922,0.7036905288696289,10.750329971313477,57.51820755004883,0.9462435841560364,15.233113288879395,0.8780851364135742,80,,,9.250387191772461,2.684882640838623,0.8369598388671875,11.73080062866211,0.8663774728775024,34.0835075378418,9.436476707458496,9.921542167663574,0.8536380529403687,12.094971656799316,0.891422688961029
,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,80,33.08509063720703,,,,,,,,,,,,
6.845965385437012,1.75863778591156,0.8151317834854126,8.557613372802734,0.7016879320144653,7.073912620544434,4.336108207702637,1.0426156520843506,8.636252403259277,0.7748092412948608,6.9722700119018555,2.5615997314453125,0.6601165533065796,8.602932929992676,0.7115710973739624,27,8.044252395629883,1.7406446933746338,0.8203426599502563,9.734599113464355,0.7617093324661255,8.974958419799805,6.20290994644165,0.8790438771247864,12.29869556427002,0.8473532795906067,,6.858320713043213,8.005626678466797,0.7226362824440002,8.74793815612793,0.7258815169334412,11.080724716186523,57.40593719482422,0.9807266592979431,15.307978630065918,0.897716760635376,83,,,9.367853164672852,2.769423007965088,0.8471417427062988,11.91738510131836,0.867313027381897,34.064571380615234,9.420190811157227,10.595723152160645,0.8464037179946899,12.358346939086914,0.8711916208267212
,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,83,33.09150314331055,,,,,,,,,,,,
